ANNO_ACCADEMICO;ATENEO_CODICE;ATENEO_NOME;ATENEO_REGIONE;GRUPPO_CORSO;CLASSE_CORSO_NOME;CORSO_DI_STUDIO;STUDENTE
2014;101;Torino;Piemonte;AGRARIA;Scienze e tecnologie agrarie, agroalimentari e forestali;Viticoltura e Enologia;14
2014;101;Torino;Piemonte;AGRARIA;Scienze e tecnologie agrarie, agroalimentari e forestali;Tecnologie Alimentari per la Ristorazione;5
2014;101;Torino;Piemonte;AGRARIA;Scienze e tecnologie agrarie, agroalimentari e forestali;Tecnologie Agroalimentari;4
2014;101;Torino;Piemonte;AGRARIA;Scienze e tecnologie agrarie, agroalimentari e forestali;Scienze Forestali e Ambientali;27
2014;101;Torino;Piemonte;AGRARIA;Scienze e tecnologie agrarie, agroalimentari e forestali;Scienze e Tecnologie Agrarie;11
2014;101;Torino;Piemonte;AGRARIA;Scienze e tecnologie agrarie, agroalimentari e forestali;Produzioni Vegetali;7
2014;101;Torino;Piemonte;AGRARIA;Scienze e tecnologie zootecniche e delle produzioni animali;Produzioni Animali, Gestione e Conservazione della Fauna;18
2014;101;Torino;Piemonte;AGRARIA;Scienze e tecnologie agrarie e forestali;Scienze Forestali e Ambientali;82
2014;101;Torino;Piemonte;ARCHITETTURA;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;Scienze e Cultura delle Alpi;7
2014;101;Torino;Piemonte;CHIMICO-FARMACEUTICA;Scienze e tecnologie chimiche;Scienza e Tecnologie Chimiche per l'Industria e l'Ambiente (Già Cdl 1liv in Chimica Industriale A.A. 2000-01);1
2014;101;Torino;Piemonte;CHIMICO-FARMACEUTICA;Scienze e tecnologie farmaceutiche;Tecniche Erboristiche;41
2014;101;Torino;Piemonte;CHIMICO-FARMACEUTICA;Scienze e tecnologie farmaceutiche;Tecniche Erboristiche;145
2014;101;Torino;Piemonte;CHIMICO-FARMACEUTICA;Scienze e tecnologie farmaceutiche;Informazione Scientifica sul Farmaco;25
2014;101;Torino;Piemonte;CHIMICO-FARMACEUTICA;Scienze e tecnologie chimiche;Scienza e Tecnologia dei Materiali;29
2014;101;Torino;Piemonte;CHIMICO-FARMACEUTICA;Scienze e tecnologie chimiche;Scienza e Tecnologia dei Materiali;133
2014;101;Torino;Piemonte;CHIMICO-FARMACEUTICA;Scienze e tecnologie chimiche;Scienza dei Materiali;5
2014;101;Torino;Piemonte;CHIMICO-FARMACEUTICA;Scienze e tecnologie chimiche;Chimica Industriale;14
2014;101;Torino;Piemonte;CHIMICO-FARMACEUTICA;Scienze e tecnologie chimiche;Chimica e Tecnologie Chimiche;325
2014;101;Torino;Piemonte;CHIMICO-FARMACEUTICA;Scienze e tecnologie chimiche;Chimica;51
2014;101;Torino;Piemonte;CHIMICO-FARMACEUTICA;Scienze e tecnologie chimiche;Chimica;42
2014;101;Torino;Piemonte;CHIMICO-FARMACEUTICA;Scienze e tecnologie farmaceutiche;Informazione Scientifica sul Farmaco;9
2014;101;Torino;Piemonte;CHIMICO-FARMACEUTICA;Scienze e tecnologie farmaceutiche;Tecniche Erboristiche;12
2014;101;Torino;Piemonte;CHIMICO-FARMACEUTICA;Scienze e tecnologie chimiche;Scienza dei Materiali;7
2014;101;Torino;Piemonte;CHIMICO-FARMACEUTICA;Scienze e tecnologie chimiche;Chimica Industriale;16
2014;101;Torino;Piemonte;CHIMICO-FARMACEUTICA;Scienze e tecnologie chimiche;Chimica e Tecnologie Chimiche;126
2014;101;Torino;Piemonte;DIFESA E SICUREZZA;Scienze della difesa e della sicurezza;Corso di Laurea Triennale Interdipartimentale in Scienze Strategiche;5
2014;101;Torino;Piemonte;DIFESA E SICUREZZA;Scienze della difesa e della sicurezza;Corso di Laurea Triennale Interdipartimentale in Scienze Strategiche;32
2014;101;Torino;Piemonte;DIFESA E SICUREZZA;Scienze della difesa e della sicurezza;Corso di Laurea Triennale Interfacolta' in Scienze Strategiche;87
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze dell'economia e della gestione aziendale;Economia Aziendale;995
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Statistica;Scienze Statistiche;44
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze dell'economia e della gestione aziendale;Banca, Borsa e Assicurazione;344
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze dell'economia e della gestione aziendale;Commercio Internazionale;52
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze dell'economia e della gestione aziendale;Economia Aziendale;26
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze dell'economia e della gestione aziendale;Economia Aziendale;96
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze dell'economia e della gestione aziendale;Economia Aziendale;104
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze dell'economia e della gestione aziendale;Economia Aziendale;2521
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze dell'economia e della gestione aziendale;Management dell'Informazione e della Comunicazione Aziendale;536
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze dell'economia e della gestione aziendale;Management dell'Informazione e della Comunicazione Aziendale;170
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze economiche;Economia e Commercio;681
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze economiche;Economia e Commercio;313
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze dell'economia e della gestione aziendale;Amministrazione Aziendale;89
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze economiche;Economia e Statistica per le Organizzazioni;195
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze economiche;Economia, Territorio e Ambiente;4
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze economiche;Economia e Statistica per le Organizzazioni;148
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze dell'economia e della gestione aziendale;Economia e Gestione dei Servizi Turistici;3
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze dell'economia e della gestione aziendale;Banca, Borsa e Assicurazione;27
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze dell'economia e della gestione aziendale;Commercio Estero;44
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze dell'economia e della gestione aziendale;Corso di Laurea Interfacoltà in Management dell'Informazione e della Comunicazione Aziendale;15
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze dell'economia e della gestione aziendale;Amministrazione Aziendale;37
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze dell'economia e della gestione aziendale;Economia Aziendale;249
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze statistiche;Scienze Statistiche (Già Cdl 1liv in Statistica A.A. 2000-01);1
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze dell'economia e della gestione aziendale;Economia e Gestione delle Imprese;15
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze dell'economia e della gestione aziendale;Economia e Gestione delle Imprese;8
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze dell'economia e della gestione aziendale;Economia e Gestione delle Piccole e Medie Imprese;2
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze dell'economia e della gestione aziendale;Gestione delle Amministrazioni Pubbliche (Pinerolo);1
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze economiche;Consulente Economico-Giuridico d'Impresa;21
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze economiche;Economia (Già Cdl 1liv in Scienze Economiche, Cdl 1liv in Economia del Settore Pubblico e delle Organizzazioni Non Profit, Cdl 1liv in Economia delle Imprese e dei Mercati - A.A. 2001/02);2
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze economiche;Economia e Commercio;19
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze economiche;Economia e Gestione del Turismo;15
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze dell'economia e della gestione aziendale;Economia e Gestione delle Imprese;19
2014;101;Torino;Piemonte;ECONOMICO-STATISTICA;Scienze dell'economia e della gestione aziendale;Economia Aziendale;18
2014;101;Torino;Piemonte;EDUCAZIONE FISICA;Scienze delle attivita motorie e sportive;Scienze Motorie e Sportive;109
2014;101;Torino;Piemonte;EDUCAZIONE FISICA;Scienze delle attività motorie e sportive;Scienze delle Attività Motorie e Sportive;224
2014;101;Torino;Piemonte;EDUCAZIONE FISICA;Scienze delle attività motorie e sportive;Scienze delle Attività Motorie e Sportive;782
2014;101;Torino;Piemonte;EDUCAZIONE FISICA;Scienze delle attività motorie e sportive;Scienze delle Attività Motorie e Sportive;116
2014;101;Torino;Piemonte;EDUCAZIONE FISICA;Scienze delle attività motorie e sportive;Scienze delle Attività Motorie e Sportive;108
2014;101;Torino;Piemonte;GEO-BIOLOGICA;Biotecnologie;Biotecnologie;162
2014;101;Torino;Piemonte;GEO-BIOLOGICA;Biotecnologie;Biotecnologie;111
2014;101;Torino;Piemonte;GEO-BIOLOGICA;Scienze geologiche;Scienze Geologiche;42
2014;101;Torino;Piemonte;GEO-BIOLOGICA;Scienze geologiche;Scienze Geologiche;132
2014;101;Torino;Piemonte;GEO-BIOLOGICA;Scienze e tecnologie per l'ambiente e la natura;Scienze Naturali;53
2014;101;Torino;Piemonte;GEO-BIOLOGICA;Biotecnologie;Biotecnologie;13
2014;101;Torino;Piemonte;GEO-BIOLOGICA;Scienze biologiche;Scienze Biologiche;401
2014;101;Torino;Piemonte;GEO-BIOLOGICA;Scienze e tecnologie per l'ambiente e la natura;Scienze Naturali;201
2014;101;Torino;Piemonte;GEO-BIOLOGICA;Scienze e tecnologie per l'ambiente e la natura;Scienze Naturali;14
2014;101;Torino;Piemonte;GEO-BIOLOGICA;Scienze della Terra;Scienze Geologiche;4
2014;101;Torino;Piemonte;GEO-BIOLOGICA;Scienze biologiche;Scienze Biologiche;58
2014;101;Torino;Piemonte;GEO-BIOLOGICA;Scienze biologiche;Scienze Biologiche;189
2014;101;Torino;Piemonte;GIURIDICA;Scienze giuridiche;Scienze Giuridiche (Cuneo);30
2014;101;Torino;Piemonte;GIURIDICA;Scienze dei servizi giuridici;Scienze del Diritto Italiano ed Europeo;45
2014;101;Torino;Piemonte;GIURIDICA;Scienze dei servizi giuridici;Scienze del Diritto Italiano ed Europeo;150
2014;101;Torino;Piemonte;GIURIDICA;Scienze dei servizi giuridici;Scienze del Diritto e dell'Attività Normativa;8
2014;101;Torino;Piemonte;GIURIDICA;Scienze dei servizi giuridici;Diritto per le Imprese e le Istituzioni;161
2014;101;Torino;Piemonte;GIURIDICA;Scienze dei servizi giuridici;Diritto per le Imprese e le Istituzioni;685
2014;101;Torino;Piemonte;GIURIDICA;Scienze dei servizi giuridici;Diritto ed Economia per le Imprese;16
2014;101;Torino;Piemonte;GIURIDICA;Scienze giuridiche;Scienze Giuridiche (Torino);135
2014;101;Torino;Piemonte;GIURIDICA;Scienze dei servizi giuridici;Scienze dei Servizi Giuridici d'Impresa;1
2014;101;Torino;Piemonte;GIURIDICA;Scienze dei servizi giuridici;Diritto ed Economia per l'Impresa;37
2014;101;Torino;Piemonte;GIURIDICA;Scienze dei servizi giuridici;Diritto delle Pubbliche Amministrazioni e delle Organizzazioni Internazionali;38
2014;101;Torino;Piemonte;GIURIDICA;Scienze dei servizi giuridici;Diritto delle Amministrazioni Nazionali e Internazionali;6
2014;101;Torino;Piemonte;INSEGNAMENTO;Scienze dell'educazione e della formazione;Scienze dell'Educazione;61
2014;101;Torino;Piemonte;INSEGNAMENTO;Scienze dell'educazione e della formazione;Corso di Laurea in Scienze dell'Educazione (Savigliano);33
2014;101;Torino;Piemonte;INSEGNAMENTO;Scienze dell'educazione e della formazione;Scienze dell'Educazione;259
2014;101;Torino;Piemonte;INSEGNAMENTO;Scienze dell'educazione e della formazione;Scienze dell'Educazione;1637
2014;101;Torino;Piemonte;INSEGNAMENTO;Scienze dell'educazione e della formazione;Scienze dell’Educazione;115
2014;101;Torino;Piemonte;INSEGNAMENTO;Scienze dell'educazione e della formazione;Scienze dell'Educazione;150
2014;101;Torino;Piemonte;INSEGNAMENTO;Scienze dell'educazione e della formazione;Scienze dell'Educazione;139
2014;101;Torino;Piemonte;INSEGNAMENTO;Scienze dell'educazione e della formazione;Scienze dell’Educazione;3
2014;101;Torino;Piemonte;LETTERARIA;Storia;Storia;84
2014;101;Torino;Piemonte;LETTERARIA;Lettere;Culture e Letterature del Mondo Moderno;60
2014;101;Torino;Piemonte;LETTERARIA;Lettere;Lettere;492
2014;101;Torino;Piemonte;LETTERARIA;Lettere;Lettere;154
2014;101;Torino;Piemonte;LETTERARIA;Discipline delle arti figurative, della musica, dello spettacolo e della moda;Dams (Discipline dell’Arte della Musica e dello Spettacolo), Televisione e Nuovi Media;30
2014;101;Torino;Piemonte;LETTERARIA;Discipline delle arti figurative, della musica, dello spettacolo e della moda;Dams (Discipline dell'Arte della Musica e dello Spettacolo), Televisione e Nuovi Media;286
2014;101;Torino;Piemonte;LETTERARIA;Discipline delle arti figurative, della musica, dello spettacolo e della moda;Dams (Discipline delle Arti, della Musica e dello Spettacolo);202
2014;101;Torino;Piemonte;LETTERARIA;Storia;Storia;358
2014;101;Torino;Piemonte;LETTERARIA;Filosofia;Filosofia;187
2014;101;Torino;Piemonte;LETTERARIA;Tecnologie per la conservazione e il restauro dei beni culturali;Tecnologie per i Beni Culturali;4
2014;101;Torino;Piemonte;LETTERARIA;Scienze dei beni culturali;Scienze dei Beni Culturali;146
2014;101;Torino;Piemonte;LETTERARIA;Filosofia;Filosofia;431
2014;101;Torino;Piemonte;LETTERARIA;Lettere;Culture e Letterature del Mondo Moderno;206
2014;101;Torino;Piemonte;LETTERARIA;Discipline delle arti figurative, della musica, dello spettacolo e della moda;Dams (Discipline delle Arti, della Musica e dello Spettacolo);180
2014;101;Torino;Piemonte;LETTERARIA;Scienze storiche;Societa' e Culture d'Europa;64
2014;101;Torino;Piemonte;LETTERARIA;Scienze dei beni culturali;Beni Culturali Archivistici e Librari;13
2014;101;Torino;Piemonte;LETTERARIA;Scienze e tecnologie delle arti figurative, della musica, dello spettacolo e della moda;Discipline dell'Arte, della Musica e dello Spettacolo;89
2014;101;Torino;Piemonte;LETTERARIA;Scienze e tecnologie delle arti figurative, della musica, dello spettacolo e della moda;Multimedialita' e Discipline dell'Arte, della Musica e dello Spettacolo;23
2014;101;Torino;Piemonte;LETTERARIA;Scienze geografiche;Scienze Geografiche e Territoriali;10
2014;101;Torino;Piemonte;LETTERARIA;Beni culturali;Beni Culturali Archivistici e Librari;31
2014;101;Torino;Piemonte;LETTERARIA;Tecnologie per la conservazione e il restauro dei beni culturali;Scienza e Tecnologia per i Beni Culturali;1
2014;101;Torino;Piemonte;LETTERARIA;Lettere;Comunicazione Interculturale;65
2014;101;Torino;Piemonte;LETTERARIA;Lettere;Lettere;116
2014;101;Torino;Piemonte;LETTERARIA;Beni culturali;Beni Culturali;54
2014;101;Torino;Piemonte;LETTERARIA;Beni culturali;Beni Culturali;167
2014;101;Torino;Piemonte;LETTERARIA;Beni culturali;Beni Culturali - Archeologia, Storia dell'Arte, Archivistica e Biblioteconomia;254
2014;101;Torino;Piemonte;LETTERARIA;Beni culturali;Beni Culturali Archeologici e Storico-Artistici;193
2014;101;Torino;Piemonte;LETTERARIA;Filosofia;Filosofia;73
2014;101;Torino;Piemonte;LINGUISTICA;Lingue e culture moderne;Lingue e Letterature Moderne;207
2014;101;Torino;Piemonte;LINGUISTICA;Mediazione linguistica;Scienze della Mediazione Linguistica;1328
2014;101;Torino;Piemonte;LINGUISTICA;Mediazione linguistica;Lingue e Culture dell'Asia e dell'Africa;214
2014;101;Torino;Piemonte;LINGUISTICA;Mediazione linguistica;Lingue e Culture dell'Asia e dell'Africa;578
2014;101;Torino;Piemonte;LINGUISTICA;Mediazione linguistica;Scienze della Mediazione Linguistica;532
2014;101;Torino;Piemonte;LINGUISTICA;Scienze della mediazione linguistica;Scienze della Mediazione Linguistica;72
2014;101;Torino;Piemonte;LINGUISTICA;Scienze della mediazione linguistica;Corso di Laurea in Lingue e Culture dell'Asia e dell'Africa;32
2014;101;Torino;Piemonte;LINGUISTICA;Lingue e culture moderne;Lingue e Letterature Straniere;21
2014;101;Torino;Piemonte;LINGUISTICA;Lingue e culture moderne;Lingue e Letterature Moderne;38
2014;101;Torino;Piemonte;LINGUISTICA;Lingue e culture moderne;Lingue e Letterature Moderne;573
2014;101;Torino;Piemonte;MEDICA;Professioni sanitarie della prevenzione;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);68
2014;101;Torino;Piemonte;MEDICA;Professioni sanitarie tecniche;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);15
2014;101;Torino;Piemonte;MEDICA;Professioni sanitarie tecniche;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);99
2014;101;Torino;Piemonte;MEDICA;Professioni sanitarie tecniche;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);8
2014;101;Torino;Piemonte;MEDICA;Professioni sanitarie tecniche;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);22
2014;101;Torino;Piemonte;MEDICA;Professioni sanitarie tecniche;Tecniche di Neurofisiopatologia (Abilitante alla Professione Sanitaria di Tecnico di Neurofisiopatologia);6
2014;101;Torino;Piemonte;MEDICA;Professioni sanitarie tecniche;Tecniche di Neurofisiopatologia (Abilitante alla Professione Sanitaria di Tecnico di Neurofisiopatologia);16
2014;101;Torino;Piemonte;MEDICA;Professioni sanitarie della prevenzione;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);21
2014;101;Torino;Piemonte;MEDICA;Professioni sanitarie tecniche;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);102
2014;101;Torino;Piemonte;MEDICA;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere) - (Sede di Orbassano);27
2014;101;Torino;Piemonte;MEDICA;Professioni sanitarie tecniche;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);7
2014;101;Torino;Piemonte;MEDICA;Professioni sanitarie tecniche;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);18
2014;101;Torino;Piemonte;MEDICA;Professioni sanitarie tecniche;Tecniche Audioprotesiche (Abilitante alla Professione Sanitaria di Audioprotesista);3
2014;101;Torino;Piemonte;MEDICA;Professioni sanitarie tecniche;Tecniche Audioprotesiche (Abilitante alla Professione Sanitaria di Audioprotesista);40
2014;101;Torino;Piemonte;MEDICA;Professioni sanitarie tecniche;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);26
